LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,SyncSignal,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
44587,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0000,0.0275,-1.6040,1.0547,-0.0192,9.8090,0.0335,0.5493,-1.3428,0.3662,-0.0192,9.8090,0.0335,0.5493,-1.3428,0.3662,9.7639,-0.1856,0.1269,0.0027,0.0030,0.0025,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6800,1.0900,0.9400,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7700,0.5600,0.5400,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9400,-1.5900,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0767,-0.6640,0.1072,9.7500,-0.3000,1.0300,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7900,0.3100,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5100,1.3200,-8.5800,0.0000,0.0000,0.0000
44588,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0000,0.0275,-1.6040,1.0547,-0.0263,9.7731,0.0048,0.5798,-1.7395,0.1221,-0.0263,9.7731,0.0048,0.5798,-1.7395,0.1221,9.7941,-0.1940,0.1526,-0.0027,0.0075,0.0020,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6800,1.0900,0.9400,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7800,0.5700,0.5200,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9500,-1.5800,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0767,-0.6640,0.1072,9.7400,-0.2900,1.0100,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7600,0.3100,0.5000,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5200,1.3100,-8.5800,0.0000,0.0000,0.0000
44589,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0073,0.0000,-1.6040,1.0547,-0.0096,9.8474,0.0575,0.3662,-1.8921,0.0000,-0.0096,9.8474,0.0575,0.3662,-1.8921,0.0000,9.7941,-0.1940,0.1526,-0.0027,0.0075,0.0020,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.7400,1.0700,0.9500,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7600,0.5700,0.5300,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9400,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0767,-0.6640,0.1072,9.7400,-0.2900,1.0100,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7600,0.3200,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5300,1.3000,-8.5800,0.0000,0.0000,0.0000
44590,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0128,-0.0110,-1.6040,1.0547,-0.0335,9.8090,0.0144,0.5493,-1.5259,0.2747,-0.0335,9.8090,0.0144,0.5493,-1.5259,0.2747,9.7713,-0.1581,0.1260,0.0021,0.0065,-0.0010,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6900,1.0500,0.9600,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7700,0.5700,0.5100,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9400,-1.5600,-8.8300,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7500,-0.3000,1.0200,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7500,0.3100,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5400,1.3200,-8.5800,0.0000,0.0000,0.0000
44591,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0055,0.0165,-1.6040,1.0547,0.0168,9.7971,0.0527,0.6104,-1.6174,0.0916,0.0168,9.7971,0.0527,0.6104,-1.6174,0.0916,9.7713,-0.1581,0.1260,0.0021,0.0065,-0.0010,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.7200,1.0900,0.9500,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7700,0.5700,0.5100,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9300,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7500,-0.3100,1.0100,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7500,0.3100,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
44592,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0000,0.0037,-1.6040,1.0547,-0.0239,9.8114,0.0766,0.4578,-1.8616,0.1526,-0.0239,9.8114,0.0766,0.4578,-1.8616,0.1526,9.7713,-0.1581,0.1260,0.0021,0.0065,-0.0010,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6900,1.0700,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7600,0.5500,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9300,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7300,-0.2900,1.0200,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7800,0.3100,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5200,1.2900,-8.5800,0.0000,0.0000,0.0000
44593,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0073,0.0201,-1.6040,1.0547,-0.0335,9.7875,0.0263,0.4272,-1.8005,0.0916,-0.0335,9.7875,0.0263,0.4272,-1.8005,0.0916,9.8002,-0.1508,0.1808,-0.0022,0.0046,-0.0001,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6900,1.0700,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1686,9.7700,0.5600,0.5100,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7300,-0.2900,1.0200,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7800,0.3000,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5200,1.2900,-8.5800,0.0000,0.0000,0.0000
44594,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0055,-0.0165,-1.6040,1.0547,-0.0168,9.8067,0.0670,0.4272,-1.7395,0.2441,-0.0168,9.8067,0.0670,0.4272,-1.7395,0.2441,9.8002,-0.1508,0.1808,-0.0022,0.0046,-0.0001,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6900,1.0800,0.9100,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1687,9.7700,0.5200,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7400,-0.3000,1.0200,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7600,0.3100,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0443,0.2357,4.5100,1.3000,-8.5700,0.0000,0.0000,0.0000
44595,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0128,0.0146,-1.6040,1.0547,0.0144,9.8665,0.0455,0.4578,-1.5869,0.1526,0.0144,9.8665,0.0455,0.4578,-1.5869,0.1526,9.8119,-0.1302,0.2001,0.0000,0.0025,0.0030,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6900,1.0600,0.9100,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1687,9.7700,0.5200,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9200,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7300,-0.3200,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7500,0.3100,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5300,1.3100,-8.5900,0.0000,0.0000,0.0000
44596,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0073,-0.0092,-1.6040,1.0547,-0.0383,9.7923,0.1006,0.4883,-1.6785,0.0000,-0.0383,9.7923,0.1006,0.4883,-1.6785,0.0000,9.8119,-0.1302,0.2001,0.0000,0.0025,0.0030,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6800,1.0600,0.9300,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1687,9.7500,0.5000,0.4800,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9200,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7400,-0.3100,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7500,0.3100,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5100,1.3100,-8.5800,0.0000,0.0000,0.0000
44597,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0128,0.0275,-1.6040,1.0547,-0.0072,9.7731,0.0168,0.3967,-1.5259,0.2441,-0.0072,9.7731,0.0168,0.3967,-1.5259,0.2441,9.8119,-0.1302,0.2001,0.0000,0.0025,0.0030,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6600,1.0500,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1687,9.7600,0.4800,0.4800,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7600,-0.3100,1.0100,0.0000,0.0000,0.0000,0.5696,0.4439,-0.5271,0.4478,9.7700,0.3200,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5200,1.3100,-8.5700,0.0000,0.0000,0.0000
44598,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0183,0.0110,-1.6040,1.0547,-0.0144,9.8114,0.0838,0.2136,-1.7395,0.1831,-0.0144,9.8114,0.0838,0.2136,-1.7395,0.1831,9.7636,-0.1490,0.1915,0.0007,0.0061,0.0005,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2954,9.6600,1.0500,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1687,9.7700,0.4500,0.4600,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0200,-0.2048,3.9300,-1.5500,-8.8100,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7600,-0.3100,1.0100,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7700,0.3200,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5200,1.3100,-8.5700,0.0000,0.0000,0.0000
44599,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0000,0.0201,-1.6040,1.0547,0.0168,9.8761,0.0383,0.4272,-1.5259,-0.0610,0.0168,9.8761,0.0383,0.4272,-1.5259,-0.0610,9.7636,-0.1490,0.1915,0.0007,0.0061,0.0005,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6600,1.0800,0.9100,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1688,9.7500,0.4300,0.4700,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9200,-1.5500,-8.8300,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7100,-0.2900,1.0100,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7600,0.3300,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5500,1.3200,-8.5700,0.0000,0.0000,0.0000
44600,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0183,0.0092,-1.6040,1.0547,-0.0455,9.7588,0.0886,0.3967,-1.6785,0.1221,-0.0455,9.7588,0.0886,0.3967,-1.6785,0.1221,9.8193,-0.1060,0.2223,0.0023,0.0057,-0.0020,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6800,1.0500,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1688,9.7500,0.4300,0.4700,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7300,-0.3200,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4478,9.7600,0.3300,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5300,1.3000,-8.5600,0.0000,0.0000,0.0000
44601,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0000,0.0275,-1.6040,1.0547,0.0383,9.8402,0.0455,0.1221,-1.4954,0.0610,0.0383,9.8402,0.0455,0.1221,-1.4954,0.0610,9.8193,-0.1060,0.2223,0.0023,0.0057,-0.0020,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6800,1.0600,0.9200,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6611,0.1688,9.7600,0.4400,0.4900,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7500,-0.3100,1.0100,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4477,9.7600,0.3300,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5500,1.2900,-8.5700,0.0000,0.0000,0.0000
44602,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0092,-0.0165,-1.6040,1.0547,-0.0120,9.8138,0.0910,0.4578,-1.8311,0.1831,-0.0120,9.8138,0.0910,0.4578,-1.8311,0.1831,9.8193,-0.1060,0.2223,0.0023,0.0057,-0.0020,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6600,1.0500,0.9100,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6610,0.1688,9.7600,0.4300,0.4700,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7200,-0.3000,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4477,9.7800,0.3100,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
44603,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0165,0.0055,-1.6040,1.0547,0.0263,9.8497,0.0622,0.2441,-1.9531,0.0916,0.0263,9.8497,0.0622,0.2441,-1.9531,0.0916,9.7976,-0.1093,0.2435,0.0045,0.0045,0.0031,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6600,1.0500,0.9100,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1688,9.7500,0.4200,0.4600,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9400,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7359,0.0768,-0.6640,0.1072,9.7200,-0.3000,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4477,9.7500,0.3200,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
44604,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,-0.0055,-0.0220,-1.6040,1.0547,-0.0383,9.7779,0.1006,0.2747,-1.7700,0.3052,-0.0383,9.7779,0.1006,0.2747,-1.7700,0.3052,9.7976,-0.1093,0.2435,0.0045,0.0045,0.0031,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.7400,1.0400,0.8900,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6610,0.1688,9.7700,0.4100,0.4500,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5800,-8.8200,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7300,-0.3000,1.0100,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5271,0.4477,9.7600,0.3200,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5300,1.3000,-8.5800,0.0000,0.0000,0.0000
44605,0,0,1,0.0000,3.9111,5.6689,2.2192,3.9771,0.0037,0.0183,-1.6040,1.0547,0.0263,9.7636,0.0287,0.3662,-1.4648,0.2747,0.0263,9.7636,0.0287,0.3662,-1.4648,0.2747,9.7781,-0.1058,0.1597,0.0033,0.0024,-0.0000,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6800,1.0200,0.8900,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6610,0.1688,9.7700,0.4100,0.4500,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9500,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7200,-0.2900,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7600,0.3300,0.4500,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
44606,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,0.0055,0.0092,-1.6040,1.0547,-0.0144,9.7875,0.0599,0.4578,-1.8921,0.1831,-0.0144,9.7875,0.0599,0.4578,-1.8921,0.1831,9.7781,-0.1058,0.1597,0.0033,0.0024,-0.0000,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6900,1.0200,0.8900,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1688,9.7500,0.3800,0.4500,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9500,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7200,-0.2900,1.0200,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7600,0.3300,0.4500,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5300,1.3100,-8.5600,0.0000,0.0000,0.0000
44607,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,-0.0037,0.0073,-1.6040,1.0547,0.0048,9.8067,0.0622,0.3967,-1.5259,0.0000,0.0048,9.8067,0.0622,0.3967,-1.5259,0.0000,9.7781,-0.1058,0.1597,0.0033,0.0024,-0.0000,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6800,1.0200,0.8900,0.0000,0.0000,0.0000,0.7049,0.1935,-0.6610,0.1688,9.7600,0.4000,0.4600,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7300,-0.3000,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7300,0.3400,0.4500,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5200,1.3000,-8.5800,0.0000,0.0000,0.0000
44608,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,0.0092,-0.0146,-1.6040,1.0547,-0.0048,9.7827,0.0431,0.3357,-1.6785,0.2441,-0.0048,9.7827,0.0431,0.3357,-1.6785,0.2441,9.7895,-0.1011,0.2090,0.0063,-0.0038,-0.0006,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6800,1.0200,0.8900,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1688,9.7500,0.4200,0.4700,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9400,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7300,-0.3000,1.0000,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7400,0.3500,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5200,1.3000,-8.5800,0.0000,0.0000,0.0000
44609,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,0.0092,0.0128,-1.6040,1.0547,0.0000,9.8114,0.0886,0.1526,-1.6479,0.2747,0.0000,9.8114,0.0886,0.1526,-1.6479,0.2747,9.7895,-0.1011,0.2090,0.0063,-0.0038,-0.0006,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.7100,1.0100,0.8900,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1689,9.7400,0.4400,0.4900,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9300,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1072,9.7400,-0.2800,0.9800,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7400,0.3500,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5400,1.3200,-8.5700,0.0000,0.0000,0.0000
44610,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,0.0146,0.0256,-1.6040,1.0547,0.0215,9.8138,0.0407,0.2441,-1.7700,0.3357,0.0215,9.8138,0.0407,0.2441,-1.7700,0.3357,9.7856,-0.1173,0.1884,0.0087,0.0024,0.0018,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6700,1.0100,0.8900,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1689,9.7400,0.4400,0.4900,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9200,-1.5500,-8.8100,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1071,9.7200,-0.3000,0.9800,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7700,0.3500,0.4500,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5200,1.2900,-8.5700,0.0000,0.0000,0.0000
44611,0,0,1,0.0000,3.9111,5.6909,2.2192,3.9990,0.0092,0.0037,-1.6040,1.0547,-0.0168,9.7348,0.0503,0.3357,-1.5869,0.4883,-0.0168,9.7348,0.0503,0.3357,-1.5869,0.4883,9.7856,-0.1173,0.1884,0.0087,0.0024,0.0018,0.6303,-0.3361,-0.6161,-0.3319,0.6778,0.3369,-0.5828,0.2955,9.6900,1.0200,0.8900,0.0000,0.0000,0.0000,0.7049,0.1936,-0.6610,0.1689,9.7400,0.4400,0.4900,0.0000,0.0000,0.0000,0.0875,-0.9746,-0.0200,-0.2048,3.9200,-1.5500,-8.8100,0.0000,0.0000,0.0000,0.7360,0.0769,-0.6639,0.1071,9.7200,-0.2900,0.9900,0.0000,0.0000,0.0000,0.5696,0.4440,-0.5270,0.4477,9.7700,0.3500,0.4500,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0442,0.2357,4.5300,1.2900,-8.5700,0.0000,0.0000,0.0000
